ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
<speaker1>Talvez você comprou com conta diferente,<speaker1>maybe you bought with different account,<speaker2>Vou ligar na livraria Obrigada,<speaker2>I will call in the bookstore Thanks.,2,0,1,1,1,1,3
<speaker2>Vou ligar na livraria Obrigada,<speaker2>I will call in the bookstore Thanks.,<speaker2>Apenas peça o número do recibo de saída vinculado à sua compra #NAME#,<speaker2>just ask yout receipt number linked to your purchase #NAME#,1,0,1,1,1,1,4
<speaker1>Apenas peça o número do recibo de saída vinculado à sua compra #NAME#,<speaker1>just ask yout receipt number linked to your purchase #NAME#,<speaker2>Ok,<speaker2>OK?,2,0,1,1,1,1,4
<speaker2>Ok,<speaker2>OK?,<speaker2>Eu lhe enviarei um e-mail após bate-papo e podemos continuar tentando encontrar seu e-book,<speaker2>I'll sent you an email after chat and we can keep trying to find your ebook,2,1,1,1,1,1,4
<speaker2>Comprei agora um ebook e desejo baixar o livro no meu celular. #EMAIL# 07/01/#NUMBER#,<speaker2>I bought now an ebook and wish to download the book on my phone. #EMAIL# 07/01/#NUMBER#,"<speaker2>Obrigado pela informação. Terei todo o prazer em ajudá-lo! Por favor, permita-me um momento para verificar sua conta. Obrigado por esperar. Posso perguntar se você comprou o livro com o #PRS_ORG# ou com a #PRS_ORG#?",<speaker2>Thank you for the information. I will be more than happy to assist you. Please allow me a moment to check your account. Thank you for waiting! May I ask if you purchased the book with #PRS_ORG# or with #PRS_ORG#?,2,0,1,1,1,1,5
"<speaker1>Obrigado pela informação. Terei todo o prazer em ajudá-lo! Por favor, permita-me um momento para verificar sua conta. Obrigado por esperar. Posso perguntar se você comprou o livro com o #PRS_ORG# ou com a #PRS_ORG#?",<speaker1>Thank you for the information. I will be more than happy to assist you. Please allow me a moment to check your account. Thank you for waiting! May I ask if you purchased the book with #PRS_ORG# or with #PRS_ORG#?,"<speaker2>Comprei com a #PRS_ORG#, mas acho que informei o meu e-mail corporativo na compra de hoje, o e-mail é #EMAIL#","<speaker2>I bought with #PRS_ORG#, but I think I informed my corporate e-mail in today's purchase, the e-mail is #EMAIL#",2,0,1,1,1,1,5
"<speaker2>Comprei com a #PRS_ORG#, mas acho que informei o meu e-mail corporativo na compra de hoje, o e-mail é #EMAIL#","<speaker2>I bought with #PRS_ORG#, but I think I informed my corporate e-mail in today's purchase, the e-mail is #EMAIL#","<speaker2>Ah! sim Você tem duas contas #PRS_ORG# e seu livro está nessa conta. Para acessar seu livro, você precisará sair da conta da #PRS_ORG# em que está logado agora E faça login nesta primeira conta da #PRS_ORG# que você criou",<speaker2>Ah! yes. You have 2 #PRS_ORG# accounts and your book is in that account. To access you book you will nee to sign out of the #PRS_ORG# account you are log in right now And sign in to this lst #PRS_ORG# account you created,2,0,1,1,1,1,5
"<speaker1>Ah! sim Você tem duas contas #PRS_ORG# e seu livro está nessa conta. Para acessar seu livro, você precisará sair da conta da #PRS_ORG# em que está logado agora E faça login nesta primeira conta da #PRS_ORG# que você criou",<speaker1>Ah! yes. You have 2 #PRS_ORG# accounts and your book is in that account. To access you book you will nee to sign out of the #PRS_ORG# account you are log in right now And sign in to this lst #PRS_ORG# account you created,<speaker2>OK.,<speaker2>Ok.,2,0,1,1,1,1,5
<speaker2>OK.,<speaker2>Ok.,<speaker2>Há mais alguma coisa em que eu possa ajudá-lo?,<speaker2>Is there anything else I can help you with?,2,1,1,1,1,1,5
<speaker1>Há mais alguma coisa em que eu possa ajudá-lo?,<speaker1>Is there anything else I can help you with?,"<speaker2>Eu tenho aplicativo da #PRS_ORG# no meu celular pela conta do email #EMAIL#, terei que baixar novamente o aplicativo pela conta do email corporativo?","<speaker2>I have #PRS_ORG# app on my phone by email account #EMAIL#, will I have to download the app again by corporate email account?",2,0,1,1,1,1,5
"<speaker2>Eu tenho aplicativo da #PRS_ORG# no meu celular pela conta do email #EMAIL#, terei que baixar novamente o aplicativo pela conta do email corporativo?","<speaker2>I have #PRS_ORG# app on my phone by email account #EMAIL#, will I have to download the app again by corporate email account?","<speaker2>Não, você pode sair do appe entrar novamente com estes passos: 1 Vá para a tela inicial do seu aplicativo #PRS_ORG#. 2 Toque nas três barras horizontais no lado superior esquerdo. 3 Toque em ''Configurações''. 4 Toque em Sair do #PRS_ORG# no cabeçalho da Conta. 5 Toque em Continuar. Em seguida, para fazer login novamente com o endereço de e-mail correto, siga estes passos: 1 Toque no ícone do app #PRS_ORG# e-books. 2 Toque em Entrar 3 Para fazer login na sua conta da #PRS_ORG#: a. Toque no campo Endereço por e-mail. b. Digite seu endereço de e-mail. C. Toque no campo senha. D. Digite sua senha. E. Toque em Continuar. F. Preencha o guia de verificação em humanos para prosseguir. Posso perguntar se você conseguiu sair da sua conta da #PRS_ORG# e fazer login na sua nova conta da #PRS_ORG#? Sinto muito, devido a objetivos de qualidade, terei que encerrar este bate-papo se não receber uma resposta em 2 minutos. Vou fechar este bate-papo agora, pois nenhuma resposta foi recebida. Terei prazer em continuar ajudando você por e-mail, ou você pode entrar em contato conosco novamente em um momento mais conveniente para você.","<speaker2>no, you can sign out of the app and sign back in with these steps: 1 Go to the home screen of your #PRS_ORG# application. 2 Tap the three horizontal bars at the top left side. 3 Tap Settings. 4 Tap Sign out of #PRS_ORG# under the Account heading. 5 Tap Continue. Then to sign back in with the correct email address, please follow these steps: 1 Tap the #PRS_ORG# App icon. 2 Tap Sign In 3 To sign in to your #PRS_ORG# account: a. Tap the Email Address field. b. Enter your e-mail address. c. Tap the Password field. d. Enter your password. e. Tap Continue. f.  Complete the human verification puzzle to proceed. May I ask if you were able to sign out of your #PRS_ORG# account and sign in to your new #PRS_ORG# account? I am sorry, due to quality purposes I will have to close this chat if I don’t receive a response in 2 minutes. I will close this chat now since no response has been received. I will gladly continue assisting you via email, or you can contact us again at a more convenient time for you.",2,0,1,1,1,1,4
<speaker2>Bom dia Estou precisando de ajuda. tenho #PRS_ORG# anos e nunca tive problemas de sincronização. Ainda mes de novembro usei sem problemas. hoje não estou conseguindo. Não reconhece meu e-mail e não lembro de minha senha. tenho e e-books pendentes e não consigo sincronizar. se puder me ajudar eu agradeço. na realidade não sei pois tive problemas com meu primeiro e-mail que era #EMAIL#. O atual é #EMAIL#.,<speaker2>Good Morning! I'm in need of help. I have #PRS_ORG# years and have never had synchronization problems. Still month of November I used without problems. Today I am not getting it. I don't recognize my email and I don't remember my password. I have outstanding e-books and I can't sync. If you can help me I thank you. Actually I don't know because I had problems with my first email that was #EMAIL#. The current one is #EMAIL#.,"<speaker2>Oi, #NAME#! Obrigado por entrar em contato com a #PRS_ORG#. Permita-me verificar isso para você. Parece que seu e-mail é o primeiro Para fazer login, você precisa usar a opção para ""Continuar com #PRS_ORG#""","<speaker2>Hi #NAME# Thank you for contacting #PRS_ORG# Allow me to check this for you Seems like your email is the first one To log in you need to use the option to ""Continue with #PRS_ORG#""",2,0,1,1,1,1,5
"<speaker1>Oi, #NAME#! Obrigado por entrar em contato com a #PRS_ORG#. Permita-me verificar isso para você. Parece que seu e-mail é o primeiro Para fazer login, você precisa usar a opção para ""Continuar com #PRS_ORG#""","<speaker1>Hi #NAME# Thank you for contacting #PRS_ORG# Allow me to check this for you Seems like your email is the first one To log in you need to use the option to ""Continue with #PRS_ORG#""",<speaker2>como foi minha nora que configurou pela primeira vez acredito que a senha seria #NUMBER#,<speaker2>As it was my daughter-in-law who set up for the first time I believe that the password would be #NUMBER#,2,0,1,1,1,1,4
<speaker2>como foi minha nora que configurou pela primeira vez acredito que a senha seria #NUMBER#,<speaker2>As it was my daughter-in-law who set up for the first time I believe that the password would be #NUMBER#,<speaker2>Você precisa usar a mesma senha que usa na #PRS_ORG#,<speaker2>You need to use the same password you use at #PRS_ORG#,2,0,1,1,1,1,4
<speaker1>Você precisa usar a mesma senha que usa na #PRS_ORG#,<speaker1>You need to use the same password you use at #PRS_ORG#,<speaker2>A #PRS_ORG# mudou tudo. tive que entrar pelo #PRS_ORG# porque também não reconhece meu email ou senha. inclusive a minha biblioteca sumiu. eu tinha muitos livros la e sumiram todos. posso estar entrando errado.,<speaker2>The #PRS_ORG# has changed everything. I had to enter #PRS_ORG# because I also did not recognize my email or password. Even my library disappeared. I had many books there and they all disappeared. I may be going wrong.,2,0,1,1,1,1,4
<speaker2>A #PRS_ORG# mudou tudo. tive que entrar pelo #PRS_ORG# porque também não reconhece meu email ou senha. inclusive a minha biblioteca sumiu. eu tinha muitos livros la e sumiram todos. posso estar entrando errado.,<speaker2>The #PRS_ORG# has changed everything. I had to enter #PRS_ORG# because I also did not recognize my email or password. Even my library disappeared. I had many books there and they all disappeared. I may be going wrong.,"<speaker2>Eu vejo seus livros no sistema Se você quiser, posso pedir ao #PRS_ORG# para configurar um login do #PRS_ORG# para que você possa entrar com uma nova senha nossa",<speaker2>I see your books on the system If you want I can ask #PRS_ORG# to setup a #PRS_ORG# log in so you can enter with a new password from us,2,0,1,1,1,1,4
"<speaker1>Eu vejo seus livros no sistema Se você quiser, posso pedir ao #PRS_ORG# para configurar um login do #PRS_ORG# para que você possa entrar com uma nova senha nossa",<speaker1>I see your books on the system If you want I can ask #PRS_ORG# to setup a #PRS_ORG# log in so you can enter with a new password from us,"<speaker2>tenho #NUMBER# anos e me considero uma heroína na informática pois me viro muito bem , mas agora me deu um nó. kk pode ser","<speaker2>I am #NUMBER# years old and consider myself a heroine in computer science because I turn very well, but now I got a knot. Kk May be",0,0,1,1,1,1,4
"<speaker2>tenho #NUMBER# anos e me considero uma heroína na informática pois me viro muito bem , mas agora me deu um nó. kk pode ser","<speaker2>I am #NUMBER# years old and consider myself a heroine in computer science because I turn very well, but now I got a knot. Kk May be","<speaker2>Não se preocupe, estou aqui para ajudar Vou solicitar acesso direto ao #PRS_ORG#","<speaker2>Do not worry, I'm here to help I will request direct access from #PRS_ORG#",2,0,1,1,1,1,4
"<speaker1>Não se preocupe, estou aqui para ajudar Vou solicitar acesso direto ao #PRS_ORG#","<speaker1>Do not worry, I'm here to help I will request direct access from #PRS_ORG#",<speaker2>mas ai tem que me ajudar e orientar,<speaker2>But then you have to help me and guide me,2,0,1,1,1,1,4
<speaker2>mas ai tem que me ajudar e orientar,<speaker2>But then you have to help me and guide me,"<speaker2>Primeiro, preciso solicitar isso; assim que minha equipe fizer isso, você só precisa definir uma senha da #PRS_ORG# Vou enviar o link para você fazer isso. Mas isso pode levar cerca de #NUMBER# horas úteis Pode ser?","<speaker2>First I need to request this, once my team do it you only need to set a #PRS_ORG# password I will send you the link to do it. But this may take about #NUMBER# busyness hours Would it be ok?",2,0,1,1,1,1,4
"<speaker1>Primeiro, preciso solicitar isso; assim que minha equipe fizer isso, você só precisa definir uma senha da #PRS_ORG# Vou enviar o link para você fazer isso. Mas isso pode levar cerca de #NUMBER# horas úteis Pode ser?","<speaker1>First I need to request this, once my team do it you only need to set a #PRS_ORG# password I will send you the link to do it. But this may take about #NUMBER# busyness hours Would it be ok?",<speaker2>sim,<speaker2>Yes,2,0,1,1,1,1,4
<speaker2>sim,<speaker2>Yes,<speaker2>Ótimo.,<speaker2>Good,2,0,1,1,1,1,4
<speaker1>Ótimo.,<speaker1>Good,<speaker2>se eu te achar depois tudo bem kkkkk,<speaker2>If I find you then all right kkkkk,1,0,1,1,1,1,4
<speaker2>se eu te achar depois tudo bem kkkkk,<speaker2>If I find you then all right kkkkk,<speaker2>Entrarei em contato por e-mail assim que tiver isso Há mais alguma coisa que eu possa fazer por você?,<speaker2>I will contact you via email once I have it Is there anything else I can do for you at the moment?,2,0,1,1,1,1,4
<speaker1>Entrarei em contato por e-mail assim que tiver isso Há mais alguma coisa que eu possa fazer por você?,<speaker1>I will contact you via email once I have it Is there anything else I can do for you at the moment?,<speaker2>então use o segundo e-mail #EMAIL# teria que ser alterado ai.,<speaker2>Then use the second email #EMAIL# It would have to be changed there.,2,0,1,1,1,1,4
<speaker2>então use o segundo e-mail #EMAIL# teria que ser alterado ai.,<speaker2>Then use the second email #EMAIL# It would have to be changed there.,<speaker2>Você quer uma nova conta?,<speaker2>You want a new account?,2,0,1,1,1,1,3
<speaker1>Você quer uma nova conta?,<speaker1>You want a new account?,<speaker2>meu celular é #NAME# acho que é esse numero cadastrado nessa reconfiguração eu não perco o que ja esta baixado no #PRS_ORG# conta nova ?,<speaker2>My cell phone is #NAME# I think it's this number registered In this reconfiguration I do not lose what is already downloaded in #PRS_ORG# New account?,2,0,1,1,1,1,3
<speaker2>meu celular é #NAME# acho que é esse numero cadastrado nessa reconfiguração eu não perco o que ja esta baixado no #PRS_ORG# conta nova ?,<speaker2>My cell phone is #NAME# I think it's this number registered In this reconfiguration I do not lose what is already downloaded in #PRS_ORG# New account?,"<speaker2>Correto, você vai continuar com seus livros Lembre-se de usar o primeiro e-mail, pois é esse e-mail que tem os seus livros","<speaker2>COrrect, you will continue with your books Remember to use the first email as it's the one with your books",2,0,1,1,1,1,4
"<speaker1>Correto, você vai continuar com seus livros Lembre-se de usar o primeiro e-mail, pois é esse e-mail que tem os seus livros","<speaker1>COrrect, you will continue with your books Remember to use the first email as it's the one with your books",<speaker2>e qual senha,<speaker2>And what password,2,0,1,1,1,1,4
<speaker2>e qual senha,<speaker2>And what password,"<speaker2>É isso que vou pedir Assim que eu tiver, informarei você Há mais alguma coisa em que eu possa ajudar?",<speaker2>That's what I'm going to request As soon as I have it I will let you know Is there anything else I can help you with?,2,0,1,1,1,1,4
"<speaker1>É isso que vou pedir Assim que eu tiver, informarei você Há mais alguma coisa em que eu possa ajudar?",<speaker1>That's what I'm going to request As soon as I have it I will let you know Is there anything else I can help you with?,<speaker2>tenhocomo alterar cadastro na cultura?,<speaker2>How to change registration in culture?,1,0,1,1,1,1,4
<speaker2>tenhocomo alterar cadastro na cultura?,<speaker2>How to change registration in culture?,"<speaker2>Para isso, você precisa entrar em contato com a #PRS_ORG#",<speaker2>FOr that you need to contact #PRS_ORG#,2,0,1,1,1,1,4
"<speaker1>Para isso, você precisa entrar em contato com a #PRS_ORG#",<speaker1>FOr that you need to contact #PRS_ORG#,"<speaker2>Tentei falar com eles, telefone q tenho é #NAME#, me atenderam, mas quando falei em #PRS_ORG# a ligação caiu e não me atenderam mais. se vc tiver um telefone para me ajudar , eu agradeço. tem algum problema de ser diferente o cadastro da cultura com o #PRS_ORG#?","<speaker2>I tried to talk to them, phone q tem é #NAME#, answered me, but when I spoke in #PRS_ORG# the connection fell and did not answer me anymore. If you have a phone to help me, I thank you. Do you have any problem of being different the register of culture with #PRS_ORG#?",1,0,1,1,1,1,4
"<speaker2>Tentei falar com eles, telefone q tenho é #NAME#, me atenderam, mas quando falei em #PRS_ORG# a ligação caiu e não me atenderam mais. se vc tiver um telefone para me ajudar , eu agradeço. tem algum problema de ser diferente o cadastro da cultura com o #PRS_ORG#?","<speaker2>I tried to talk to them, phone q tem é #NAME#, answered me, but when I spoke in #PRS_ORG# the connection fell and did not answer me anymore. If you have a phone to help me, I thank you. Do you have any problem of being different the register of culture with #PRS_ORG#?","<speaker2>Sim, vou explicar Vejo sua conta com os livros Mas esses livros foram comprados na #PRS_ORG# Se você quiser acessar sua conta, só precisa redefinir sua senha para o primeiro e-mail na #PRS_ORG# O que vou fazer é solicitar acesso aos seus livros via #PRS_ORG# Mas seus livros ainda são da #PRS_ORG#","<speaker2>Yes, I will explain I see your account with books But these books where purchased at #PRS_ORG# If you want to access your account you only need to reset your password for the first email at #PRS_ORG# WHat I'm going to do is request access to your books via #PRS_ORG# BUt your books are still from #PRS_ORG#",2,0,1,1,1,1,4
"<speaker1>Sim, vou explicar Vejo sua conta com os livros Mas esses livros foram comprados na #PRS_ORG# Se você quiser acessar sua conta, só precisa redefinir sua senha para o primeiro e-mail na #PRS_ORG# O que vou fazer é solicitar acesso aos seus livros via #PRS_ORG# Mas seus livros ainda são da #PRS_ORG#","<speaker1>Yes, I will explain I see your account with books But these books where purchased at #PRS_ORG# If you want to access your account you only need to reset your password for the first email at #PRS_ORG# WHat I'm going to do is request access to your books via #PRS_ORG# BUt your books are still from #PRS_ORG#",<speaker2>Agora lembrei que que ultima vez q usei o #PRS_ORG# foi para livros que comprei na loja #PRS_ORG#,<speaker2>Now I remembered that last time q used the #PRS_ORG# was for books I bought in the store #PRS_ORG#,1,0,1,1,1,1,4
<speaker2>Agora lembrei que que ultima vez q usei o #PRS_ORG# foi para livros que comprei na loja #PRS_ORG#,<speaker2>Now I remembered that last time q used the #PRS_ORG# was for books I bought in the store #PRS_ORG#,"<speaker2>Sim, você tem apenas 4 livros da #PRS_ORG# Desculpe, oito","<speaker2>Yes, you have only 4 books from #PRS_ORG# Sorry eight",2,0,1,1,1,1,4
"<speaker1>Sim, você tem apenas 4 livros da #PRS_ORG# Desculpe, oito","<speaker1>Yes, you have only 4 books from #PRS_ORG# Sorry eight",<speaker2>tenho mais de #NUMBER# livros,<speaker2>I have more than #NUMBER# books,2,0,1,1,1,1,4
<speaker2>tenho mais de #NUMBER# livros,<speaker2>I have more than #NUMBER# books,<speaker2>Sim Todos esses outros livros são da #PRS_ORG# Você definitivamente pode lê-los no #PRS_ORG# É por isso que vou solicitar uma senha da #PRS_ORG#,<speaker2>Yes All those other books are from #PRS_ORG# You can definitely read them on #PRS_ORG# That's why I will request a #PRS_ORG# password,2,0,1,1,1,1,4
<speaker1>Sim Todos esses outros livros são da #PRS_ORG# Você definitivamente pode lê-los no #PRS_ORG# É por isso que vou solicitar uma senha da #PRS_ORG#,<speaker1>Yes All those other books are from #PRS_ORG# You can definitely read them on #PRS_ORG# That's why I will request a #PRS_ORG# password,<speaker2>ok,<speaker2>OK.,2,0,1,1,1,1,4
<speaker2>ok,<speaker2>OK.,<speaker2>Há mais alguma coisa em que eu possa ajudar no momento?,<speaker2>Is there anything else I can help you with at the moment?,2,1,1,1,1,1,4
<speaker1>Há mais alguma coisa em que eu possa ajudar no momento?,<speaker1>Is there anything else I can help you with at the moment?,<speaker2>por enquanto não. Agradeço tua paciência e atenção.,<speaker2>For now not. I thank you for your patience and attention.,2,0,1,1,1,1,4
<speaker2>por enquanto não. Agradeço tua paciência e atenção.,<speaker2>For now not. I thank you for your patience and attention.,"<speaker2>Ok, entrarei em contato via e-mail assim que tiver uma senha para você","<speaker2>OK, I will contact you via email as soon as I have a password for you",2,0,1,1,1,1,4
"<speaker1>Ok, entrarei em contato via e-mail assim que tiver uma senha para você","<speaker1>OK, I will contact you via email as soon as I have a password for you",<speaker2>tenha um feliz #NUMBER#.,<speaker2>Have a happy #NUMBER#.,2,0,1,1,1,1,4
<speaker2>tenha um feliz #NUMBER#.,<speaker2>Have a happy #NUMBER#.,"<speaker2>Fico feliz em ajudar, #NAME#!",<speaker2>I'm happy to help #NAME#!,2,0,1,1,1,1,4
"<speaker1>Fico feliz em ajudar, #NAME#!",<speaker1>I'm happy to help #NAME#!,<speaker2>beleza,<speaker2>Beauty,2,0,1,1,1,1,4
<speaker2>beleza,<speaker2>Beauty,"<speaker2>Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-la hoje. Espero que você tenha um excelente dia. Feliz Ano Novo!","<speaker2>Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today. I hope you have an excellent day. Happy new year!",2,1,1,1,1,1,4
"<speaker1>Obrigado por entrar em contato com #PRS_ORG#, foi um prazer ajudá-la hoje. Espero que você tenha um excelente dia. Feliz Ano Novo!","<speaker1>Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today. I hope you have an excellent day. Happy new year!",<speaker2>fico no aguardo.,<speaker2>I look forward to it.,2,0,1,1,1,1,4
<speaker2>fico no aguardo.,<speaker2>I look forward to it.,"<speaker2>Claro, obrigado!","<speaker2>Sure, thanks!",2,0,1,1,1,1,4
"<speaker2>Apos factory reset o tablet não inicializa mais. Quando tento config o wi-fi da erro de update. Ja tentei resetar novamente e tambem wiped o cache, mas nao funciona. Oque devo fazer? obrigado. Desculpe não tenho conta","<speaker2>After factory reset the tablet no longer boots. When I try to config the wifi of the update error. I've tried to reset again and also wiped the cache, but it doesn't work. What should I do? Thank you. Sorry I have no account","<speaker2>Olá, #NAME#, ficarei feliz em ajudá-lo. Posso saber qual dispositivo você tem?","<speaker2>Hello #NAME#, I will be more than happy to assist you. May I know what device you have?",2,0,1,1,1,1,5
"<speaker1>Olá, #NAME#, ficarei feliz em ajudá-lo. Posso saber qual dispositivo você tem?","<speaker1>Hello #NAME#, I will be more than happy to assist you. May I know what device you have?","<speaker2>Eu acredito que seja o mais simples, o #PRS_ORG#","<speaker2>I believe it is the simplest, the #PRS_ORG#",2,0,1,1,1,1,5
"<speaker2>Eu acredito que seja o mais simples, o #PRS_ORG#","<speaker2>I believe it is the simplest, the #PRS_ORG#","<speaker2>Entendo #NAME#, quando você configura o e-reader você deve fazer login em uma conta, com seu endereço de e-mail, é possível que você o forneça para mim, por favor? E se eu entendo corretamente, seu e-reader não se conecta ao Wi-Fi, certo?","<speaker2>I see #NAME#, when you set up the eReader you should sign in into an account, with your email address, is possible that you kindly provide me it? And if I understand correctly, your eReader won't connect to wifi, right?",1,0,1,1,1,1,4
"<speaker1>Entendo #NAME#, quando você configura o e-reader você deve fazer login em uma conta, com seu endereço de e-mail, é possível que você o forneça para mim, por favor? E se eu entendo corretamente, seu e-reader não se conecta ao Wi-Fi, certo?","<speaker1>I see #NAME#, when you set up the eReader you should sign in into an account, with your email address, is possible that you kindly provide me it? And if I understand correctly, your eReader won't connect to wifi, right?",<speaker2>isso sim nao completa a conecção,<speaker2>That Yes does not complete the connection,2,0,1,1,1,1,4
<speaker2>isso sim nao completa a conecção,<speaker2>That Yes does not complete the connection,"<speaker2>Entendo, você recebeu alguma mensagem de erro quando tentou?","<speaker2>I see, you get some error message when you tried?",2,0,1,1,1,1,4
"<speaker1>Entendo, você recebeu alguma mensagem de erro quando tentou?","<speaker1>I see, you get some error message when you tried?",<speaker2>#7 error #7 Como posso atualizar pelo android robot usando a opcao de usb drive?,<speaker2>#7 Error # 7 How can I upgrade by android robot using the option of usb drive?,2,0,1,1,1,1,4
<speaker2>#7 error #7 Como posso atualizar pelo android robot usando a opcao de usb drive?,<speaker2>#7 Error # 7 How can I upgrade by android robot using the option of usb drive?,"<speaker2>Bem, você pode tentar configurar o e-reader usando um computador Se você quiser, podemos tentar fazer isso","<speaker2>Well, you can try to set up the eReader using a computer if you want, we can try to do that",2,0,1,1,1,1,4
"<speaker1>Bem, você pode tentar configurar o e-reader usando um computador Se você quiser, podemos tentar fazer isso","<speaker1>Well, you can try to set up the eReader using a computer if you want, we can try to do that",<speaker2>sim estou no meu computador e o tablet esta conectado,<speaker2>Yes I am on my computer And the tablet is connected,2,0,1,1,1,1,4
<speaker2>sim estou no meu computador e o tablet esta conectado,<speaker2>Yes I am on my computer And the tablet is connected,<speaker2>Você tem o app da #PRS_ORG# instalado?,<speaker2>Did you have #PRS_ORG# App installed?,2,0,1,1,1,1,4
<speaker1>Você tem o app da #PRS_ORG# instalado?,<speaker1>Did you have #PRS_ORG# App installed?,<speaker2>nao vou instalar,<speaker2>No I will install,2,0,1,1,1,1,4
<speaker2>nao vou instalar,<speaker2>No I will install,"<speaker2>Sim, por favor, vou fornecer-lhe o link #URL#","<speaker2>Yes please, I will provide you the link #URL#",2,0,1,1,1,1,4
"<speaker1>Sim, por favor, vou fornecer-lhe o link #URL#","<speaker1>Yes please, I will provide you the link #URL#",<speaker2>agora tenho ele pronto,<speaker2>Now I have it ready,2,0,1,1,1,1,4
<speaker2>agora tenho ele pronto,<speaker2>Now I have it ready,"<speaker2>Ótimo, obrigado, o e-reader está conectado?","<speaker2>Great thank you, eReader is connected?",2,0,1,1,1,1,4
"<speaker1>Ótimo, obrigado, o e-reader está conectado?","<speaker1>Great thank you, eReader is connected?","<speaker2>se o e-reader for o tablet, sim ele esta Gostaria de lembrar que dei um factory reset no tablet","<speaker2>If the e-reader is the tablet, yes it is I would like to remind you that I gave a factory reset on the tablet",2,0,1,1,1,1,4
"<speaker2>se o e-reader for o tablet, sim ele esta Gostaria de lembrar que dei um factory reset no tablet","<speaker2>If the e-reader is the tablet, yes it is I would like to remind you that I gave a factory reset on the tablet","<speaker2>Sim #NAME#, mas anteriormente no seu dispositivo você deve escolher ""Não tem uma rede Wi-Fi"" antes de conectá-la","<speaker2>Yes #NAME#, but previously  on your device you should choose ""Don’t have a Wi Fi network"" before to connect it",2,0,1,1,1,1,4
"<speaker1>Sim #NAME#, mas anteriormente no seu dispositivo você deve escolher ""Não tem uma rede Wi-Fi"" antes de conectá-la","<speaker1>Yes #NAME#, but previously  on your device you should choose ""Don’t have a Wi Fi network"" before to connect it","<speaker2>nao existe essa opcao apos a primeira tela onde seleciono a linguagem e pressiono Get started, a seguir tenho a tela para configurar o wi-fi e nao tenho opcao de nao configurar tenho apenas opcao de Scan, Add Network, Back, Next e selecionar alguma wifi network.","<speaker2>There is no such option After the first screen where I select the language and press Get started, then I have the screen to configure the wi-fi and do not have the option to configure I have only option of Scan, Add Network, Back, Next and select some wifi network.",2,0,1,1,1,1,4
"<speaker2>nao existe essa opcao apos a primeira tela onde seleciono a linguagem e pressiono Get started, a seguir tenho a tela para configurar o wi-fi e nao tenho opcao de nao configurar tenho apenas opcao de Scan, Add Network, Back, Next e selecionar alguma wifi network.","<speaker2>There is no such option After the first screen where I select the language and press Get started, then I have the screen to configure the wi-fi and do not have the option to configure I have only option of Scan, Add Network, Back, Next and select some wifi network.","<speaker2>Bem, você pode, por favor, tentar desligar e ligar o e-reader novamente, por favor?","<speaker2>Well, can you please try to turn off and turn on eReader again, please?",2,0,1,1,1,1,4
"<speaker1>Bem, você pode, por favor, tentar desligar e ligar o e-reader novamente, por favor?","<speaker1>Well, can you please try to turn off and turn on eReader again, please?","<speaker2>sim, desligando agora Religando novamente","<speaker2>Yes, switching off now Reconnecting",2,0,1,1,1,1,4
"<speaker2>sim, desligando agora Religando novamente","<speaker2>Yes, switching off now Reconnecting","<speaker2>Ok, por favor, deixe-me saber se você pode ver a opção ""Não tenho rede Wifi""","<speaker2>Ok, please let me know if you can see the Don’t have a Wi Fi network option",2,0,1,1,1,1,4
"<speaker1>Ok, por favor, deixe-me saber se você pode ver a opção ""Não tenho rede Wifi""","<speaker1>Ok, please let me know if you can see the Don’t have a Wi Fi network option",<speaker2>acabou de ligar e recebi a mensagem q o #PRS_ORG#ou oque é o #PRS_ORG#?,<speaker2>Just called and received the message q o #PRS_ORG# What is the #PRS_ORG#?,1,0,1,1,1,1,4
<speaker2>acabou de ligar e recebi a mensagem q o #PRS_ORG#ou oque é o #PRS_ORG#?,<speaker2>Just called and received the message q o #PRS_ORG# What is the #PRS_ORG#?,<speaker2>Você recebeu uma oferta?,<speaker2>Did you received an offer?,2,0,1,1,1,1,3
<speaker1>Você recebeu uma oferta?,<speaker1>Did you received an offer?,"<speaker2>nao, como?","<speaker2>No, how?",2,0,1,1,1,1,3
"<speaker2>nao, como?","<speaker2>No, how?","<speaker2>Desculpe, eu não consigo entender o que você recebeu.",<speaker2>Sorry I can't understand what you recieved.,2,0,1,1,1,1,3
"<speaker1>Desculpe, eu não consigo entender o que você recebeu.",<speaker1>Sorry I can't understand what you recieved.,"<speaker2>#NAME#, te agradeço muito pela ajuda e paciencia, mas tenho que sair agora. Eu vou tentar outra hora buscar uma ajuda aqui. Obrigado e tenha um bom dia.","<speaker2>#NAME#, thank you very much for the help and patience, but I have to leave now. I'll try another hour to get some help here. Thank you and have a good day.",2,0,1,1,1,1,4
